year, month, day,    SST,   SSTA,     HS,    DHW, BAA
2014, 3,13,  29.88,   1.03,   0.98,   1.88,   1
2014, 3,14,  29.80,   0.95,   0.90,   1.88,   1
2014, 3,15,  29.68,   0.83,   0.78,   1.88,   1
2014, 3,16,  29.69,   0.84,   0.79,   1.88,   1
2014, 3,17,  29.34,   0.49,   0.44,   1.88,   1
2014, 3,18,  29.07,   0.22,   0.17,   1.88,   1
2014, 3,19,  29.26,   0.40,   0.36,   1.88,   1
2014, 3,20,  29.51,   0.65,   0.61,   1.88,   1
2014, 3,21,  29.66,   0.80,   0.76,   1.88,   1
2014, 3,22,  29.93,   1.07,   1.03,   2.03,   2
2014, 3,23,  29.62,   0.76,   0.72,   2.03,   1
2014, 3,24,  29.53,   0.67,   0.63,   2.03,   1
2014, 3,25,  29.70,   0.83,   0.80,   2.03,   1
2014, 3,26,  29.84,   0.97,   0.94,   2.03,   1
2014, 3,27,  29.75,   0.88,   0.85,   2.03,   1
2014, 3,28,  29.60,   0.73,   0.70,   2.03,   1
2014, 3,29,  29.31,   0.44,   0.41,   2.03,   1
2014, 3,30,  29.62,   0.75,   0.72,   2.03,   1
2014, 3,31,  29.76,   0.88,   0.86,   2.03,   1
2014, 4, 1,  29.79,   0.91,   0.89,   2.03,   1
2014, 4, 2,  29.91,   1.03,   1.01,   2.17,   2
2014, 4, 3,  29.63,   0.75,   0.73,   2.17,   1
2014, 4, 4,  29.70,   0.82,   0.80,   2.17,   1
2014, 4, 5,  29.68,   0.80,   0.78,   2.17,   1
2014, 4, 6,  29.68,   0.79,   0.78,   2.17,   1
2014, 4, 7,  29.52,   0.63,   0.62,   2.17,   1
2014, 4, 8,  29.42,   0.53,   0.52,   2.17,   1
2014, 4, 9,  29.29,   0.40,   0.39,   2.17,   1
2014, 4,10,  29.12,   0.23,   0.22,   2.17,   1
2014, 4,11,  29.12,   0.23,   0.22,   2.17,   1
2014, 4,12,  29.40,   0.50,   0.50,   2.17,   1
2014, 4,13,  29.56,   0.66,   0.66,   2.17,   1
2014, 4,14,  29.58,   0.68,   0.68,   2.17,   1
2014, 4,15,  29.62,   0.72,   0.72,   2.17,   1
2014, 4,16,  29.71,   0.82,   0.81,   2.17,   1
2014, 4,17,  29.76,   0.89,   0.86,   2.17,   1
2014, 4,18,  29.81,   0.95,   0.91,   2.17,   1
2014, 4,19,  29.57,   0.73,   0.67,   2.17,   1
2014, 4,20,  29.57,   0.74,   0.67,   2.17,   1
2014, 4,21,  29.64,   0.83,   0.74,   2.17,   1
2014, 4,22,  29.53,   0.73,   0.63,   2.17,   1
2014, 4,23,  29.61,   0.82,   0.71,   2.17,   1
2014, 4,24,  29.78,   1.01,   0.88,   2.17,   1
2014, 4,25,  29.71,   0.95,   0.81,   2.17,   1
2014, 4,26,  29.68,   0.94,   0.78,   2.17,   1
2014, 4,27,  29.44,   0.71,   0.54,   2.17,   1
2014, 4,28,  29.23,   0.52,   0.33,   2.17,   1
2014, 4,29,  29.17,   0.47,   0.27,   2.17,   1
2014, 4,30,  28.73,   0.05,  -0.17,   2.17,   0
2014, 5, 1,  28.72,   0.05,  -0.18,   2.00,   0
2014, 5, 2,  29.08,   0.42,   0.18,   1.86,   1
2014, 5, 3,  29.37,   0.73,   0.47,   1.71,   1
2014, 5, 4,  29.13,   0.50,   0.23,   1.71,   1
2014, 5, 5,  29.22,   0.61,   0.32,   1.71,   1
2014, 5, 6,  29.13,   0.53,   0.23,   1.55,   1
2014, 5, 7,  29.15,   0.57,   0.25,   1.37,   1
2014, 5, 8,  29.22,   0.65,   0.32,   1.18,   1
2014, 5, 9,  29.26,   0.70,   0.36,   1.00,   1
2014, 5,10,  29.31,   0.77,   0.41,   0.81,   1
2014, 5,11,  29.13,   0.60,   0.23,   0.61,   1
2014, 5,12,  28.94,   0.43,   0.04,   0.46,   1
2014, 5,13,  28.93,   0.43,   0.03,   0.46,   1
2014, 5,14,  29.01,   0.53,   0.11,   0.46,   1
2014, 5,15,  28.91,   0.44,   0.01,   0.46,   1
2014, 5,16,  28.96,   0.50,   0.06,   0.29,   1
2014, 5,17,  28.90,   0.46,   0.00,   0.29,   0
2014, 5,18,  28.95,   0.52,   0.05,   0.29,   1
2014, 5,19,  28.76,   0.34,  -0.14,   0.29,   0
2014, 5,20,  28.99,   0.58,   0.09,   0.29,   1
2014, 5,21,  28.94,   0.55,   0.04,   0.29,   1
2014, 5,22,  28.79,   0.41,  -0.11,   0.29,   0
2014, 5,23,  28.60,   0.23,  -0.30,   0.29,   0
2014, 5,24,  28.38,   0.03,  -0.52,   0.29,   0
2014, 5,25,  28.36,   0.02,  -0.54,   0.29,   0
2014, 5,26,  28.67,   0.34,  -0.23,   0.29,   0
2014, 5,27,  28.73,   0.41,  -0.17,   0.29,   0
2014, 5,28,  28.83,   0.53,  -0.07,   0.29,   0
2014, 5,29,  28.68,   0.39,  -0.22,   0.29,   0
2014, 5,30,  28.78,   0.50,  -0.12,   0.29,   0
2014, 5,31,  28.70,   0.44,  -0.20,   0.29,   0
2014, 6, 1,  28.43,   0.18,  -0.47,   0.29,   0
2014, 6, 2,  28.43,   0.19,  -0.47,   0.29,   0
2014, 6, 3,  28.76,   0.54,  -0.14,   0.29,   0
2014, 6, 4,  28.65,   0.44,  -0.25,   0.29,   0
2014, 6, 5,  28.65,   0.45,  -0.25,   0.29,   0
2014, 6, 6,  28.64,   0.45,  -0.26,   0.29,   0
2014, 6, 7,  28.67,   0.50,  -0.23,   0.29,   0
2014, 6, 8,  28.39,   0.23,  -0.51,   0.29,   0
2014, 6, 9,  28.46,   0.31,  -0.44,   0.29,   0
2014, 6,10,  28.33,   0.20,  -0.57,   0.29,   0
2014, 6,11,  28.30,   0.18,  -0.60,   0.29,   0
2014, 6,12,  28.48,   0.37,  -0.42,   0.29,   0
2014, 6,13,  28.54,   0.44,  -0.36,   0.29,   0
2014, 6,14,  28.83,   0.75,  -0.07,   0.14,   0
2014, 6,15,  28.68,   0.61,  -0.22,   0.14,   0
2014, 6,16,  28.49,   0.44,  -0.41,   0.14,   0
2014, 6,17,  28.61,   0.58,  -0.29,   0.14,   0
2014, 6,18,  28.55,   0.54,  -0.35,   0.14,   0
2014, 6,19,  28.66,   0.67,  -0.24,   0.14,   0
2014, 6,20,  28.73,   0.76,  -0.17,   0.14,   0
2014, 6,21,  28.64,   0.70,  -0.26,   0.14,   0
2014, 6,22,  28.64,   0.72,  -0.26,   0.14,   0
2014, 6,23,  28.81,   0.91,  -0.09,   0.14,   0
2014, 6,24,  28.63,   0.75,  -0.27,   0.14,   0
2014, 6,25,  28.49,   0.63,  -0.41,   0.00,   0
2014, 6,26,  28.54,   0.70,  -0.36,   0.00,   0
2014, 6,27,  28.49,   0.67,  -0.41,   0.00,   0
2014, 6,28,  28.60,   0.80,  -0.30,   0.00,   0
2014, 6,29,  28.55,   0.77,  -0.35,   0.00,   0
2014, 6,30,  28.54,   0.78,  -0.36,   0.00,   0
2014, 7, 1,  28.67,   0.94,  -0.23,   0.00,   0
2014, 7, 2,  28.56,   0.85,  -0.34,   0.00,   0
2014, 7, 3,  28.64,   0.95,  -0.26,   0.00,   0
2014, 7, 4,  28.52,   0.85,  -0.38,   0.00,   0
2014, 7, 5,  28.56,   0.91,  -0.34,   0.00,   0
2014, 7, 6,  28.65,   1.02,  -0.25,   0.00,   0
2014, 7, 7,  28.61,   1.00,  -0.29,   0.00,   0
2014, 7, 8,  28.58,   0.99,  -0.32,   0.00,   0
2014, 7, 9,  28.76,   1.19,  -0.14,   0.00,   0
2014, 7,10,  28.56,   1.02,  -0.34,   0.00,   0
2014, 7,11,  28.45,   0.93,  -0.45,   0.00,   0
2014, 7,12,  28.40,   0.90,  -0.50,   0.00,   0
2014, 7,13,  28.41,   0.93,  -0.49,   0.00,   0
2014, 7,14,  28.48,   1.02,  -0.42,   0.00,   0
2014, 7,15,  28.27,   0.83,  -0.63,   0.00,   0
2014, 7,16,  28.33,   0.90,  -0.57,   0.00,   0
2014, 7,17,  28.45,   1.02,  -0.45,   0.00,   0
2014, 7,18,  28.45,   1.03,  -0.45,   0.00,   0
2014, 7,19,  28.50,   1.09,  -0.40,   0.00,   0
2014, 7,20,  28.53,   1.12,  -0.37,   0.00,   0
2014, 7,21,  28.33,   0.93,  -0.57,   0.00,   0
2014, 7,22,  28.59,   1.20,  -0.31,   0.00,   0
2014, 7,23,  28.30,   0.91,  -0.60,   0.00,   0
2014, 7,24,  28.27,   0.89,  -0.63,   0.00,   0
2014, 7,25,  28.23,   0.86,  -0.67,   0.00,   0
2014, 7,26,  28.39,   1.02,  -0.51,   0.00,   0
2014, 7,27,  27.93,   0.57,  -0.97,   0.00,   0
2014, 7,28,  27.79,   0.44,  -1.11,   0.00,   0
2014, 7,29,  27.91,   0.56,  -0.99,   0.00,   0
2014, 7,30,  27.67,   0.33,  -1.23,   0.00,   0
2014, 7,31,  27.75,   0.42,  -1.15,   0.00,   0
2014, 8, 1,  27.81,   0.49,  -1.09,   0.00,   0
2014, 8, 2,  27.83,   0.51,  -1.07,   0.00,   0
2014, 8, 3,  27.61,   0.30,  -1.29,   0.00,   0
2014, 8, 4,  28.00,   0.70,  -0.90,   0.00,   0
2014, 8, 5,  27.86,   0.56,  -1.04,   0.00,   0
2014, 8, 6,  27.97,   0.68,  -0.93,   0.00,   0
2014, 8, 7,  27.99,   0.71,  -0.91,   0.00,   0
2014, 8, 8,  28.06,   0.78,  -0.84,   0.00,   0
2014, 8, 9,  28.07,   0.80,  -0.83,   0.00,   0
2014, 8,10,  28.17,   0.91,  -0.73,   0.00,   0
2014, 8,11,  28.16,   0.90,  -0.74,   0.00,   0
2014, 8,12,  28.18,   0.93,  -0.72,   0.00,   0
2014, 8,13,  28.13,   0.89,  -0.77,   0.00,   0
2014, 8,14,  28.16,   0.92,  -0.74,   0.00,   0
2014, 8,15,  28.28,   1.05,  -0.62,   0.00,   0
2014, 8,16,  28.28,   1.04,  -0.62,   0.00,   0
2014, 8,17,  28.21,   0.96,  -0.69,   0.00,   0
2014, 8,18,  28.18,   0.92,  -0.72,   0.00,   0
2014, 8,19,  28.01,   0.75,  -0.89,   0.00,   0
2014, 8,20,  28.04,   0.77,  -0.86,   0.00,   0
2014, 8,21,  28.04,   0.76,  -0.86,   0.00,   0
2014, 8,22,  28.23,   0.94,  -0.67,   0.00,   0
2014, 8,23,  28.15,   0.85,  -0.75,   0.00,   0
2014, 8,24,  28.11,   0.80,  -0.79,   0.00,   0
2014, 8,25,  28.07,   0.76,  -0.83,   0.00,   0
2014, 8,26,  27.85,   0.53,  -1.05,   0.00,   0
2014, 8,27,  27.75,   0.42,  -1.15,   0.00,   0
2014, 8,28,  27.53,   0.19,  -1.37,   0.00,   0
2014, 8,29,  27.47,   0.12,  -1.43,   0.00,   0
2014, 8,30,  27.48,   0.12,  -1.42,   0.00,   0
2014, 8,31,  27.40,   0.04,  -1.50,   0.00,   0
2014, 9, 1,  27.59,   0.22,  -1.31,   0.00,   0
2014, 9, 2,  27.68,   0.30,  -1.22,   0.00,   0
2014, 9, 3,  27.75,   0.36,  -1.15,   0.00,   0
2014, 9, 4,  27.66,   0.26,  -1.24,   0.00,   0
2014, 9, 5,  27.51,   0.10,  -1.39,   0.00,   0
2014, 9, 6,  27.58,   0.17,  -1.32,   0.00,   0
2014, 9, 7,  27.70,   0.28,  -1.20,   0.00,   0
2014, 9, 8,  27.84,   0.41,  -1.06,   0.00,   0
2014, 9, 9,  27.71,   0.27,  -1.19,   0.00,   0
2014, 9,10,  27.82,   0.37,  -1.08,   0.00,   0
2014, 9,11,  27.78,   0.32,  -1.12,   0.00,   0
2014, 9,12,  27.68,   0.22,  -1.22,   0.00,   0
2014, 9,13,  27.78,   0.31,  -1.12,   0.00,   0
2014, 9,14,  27.72,   0.24,  -1.18,   0.00,   0
2014, 9,15,  27.99,   0.50,  -0.91,   0.00,   0
2014, 9,16,  28.21,   0.71,  -0.69,   0.00,   0
2014, 9,17,  28.33,   0.82,  -0.57,   0.00,   0
2014, 9,18,  28.34,   0.82,  -0.56,   0.00,   0
2014, 9,19,  28.16,   0.63,  -0.74,   0.00,   0
2014, 9,20,  28.38,   0.84,  -0.52,   0.00,   0
2014, 9,21,  28.39,   0.84,  -0.51,   0.00,   0
2014, 9,22,  28.57,   1.01,  -0.33,   0.00,   0
2014, 9,23,  28.59,   1.02,  -0.31,   0.00,   0
2014, 9,24,  28.38,   0.80,  -0.52,   0.00,   0
2014, 9,25,  28.16,   0.57,  -0.74,   0.00,   0
2014, 9,26,  28.30,   0.70,  -0.60,   0.00,   0
2014, 9,27,  28.45,   0.84,  -0.45,   0.00,   0
2014, 9,28,  28.46,   0.84,  -0.44,   0.00,   0
2014, 9,29,  28.43,   0.80,  -0.47,   0.00,   0
2014, 9,30,  28.53,   0.89,  -0.37,   0.00,   0
2014,10, 1,  28.50,   0.85,  -0.40,   0.00,   0
2014,10, 2,  28.61,   0.95,  -0.29,   0.00,   0
2014,10, 3,  28.60,   0.93,  -0.30,   0.00,   0
2014,10, 4,  28.51,   0.83,  -0.39,   0.00,   0
2014,10, 5,  28.67,   0.98,  -0.23,   0.00,   0
2014,10, 6,  28.57,   0.87,  -0.33,   0.00,   0
2014,10, 7,  28.65,   0.94,  -0.25,   0.00,   0
2014,10, 8,  28.66,   0.94,  -0.24,   0.00,   0
2014,10, 9,  28.71,   0.98,  -0.19,   0.00,   0
2014,10,10,  28.61,   0.87,  -0.29,   0.00,   0
2014,10,11,  28.75,   1.00,  -0.15,   0.00,   0
2014,10,12,  29.02,   1.26,   0.12,   0.00,   1
2014,10,13,  29.04,   1.27,   0.14,   0.00,   1
2014,10,14,  28.70,   0.92,  -0.20,   0.00,   0
2014,10,15,  28.59,   0.80,  -0.31,   0.00,   0
2014,10,16,  28.17,   0.36,  -0.73,   0.00,   0
2014,10,17,  28.29,   0.47,  -0.61,   0.00,   0
2014,10,18,  28.52,   0.68,  -0.38,   0.00,   0
2014,10,19,  28.26,   0.41,  -0.64,   0.00,   0
2014,10,20,  28.40,   0.53,  -0.50,   0.00,   0
2014,10,21,  28.52,   0.64,  -0.38,   0.00,   0
2014,10,22,  28.51,   0.61,  -0.39,   0.00,   0
2014,10,23,  28.45,   0.54,  -0.45,   0.00,   0
2014,10,24,  28.50,   0.57,  -0.40,   0.00,   0
2014,10,25,  28.51,   0.57,  -0.39,   0.00,   0
2014,10,26,  28.75,   0.79,  -0.15,   0.00,   0
2014,10,27,  28.60,   0.62,  -0.30,   0.00,   0
2014,10,28,  28.61,   0.62,  -0.29,   0.00,   0
2014,10,29,  28.46,   0.45,  -0.44,   0.00,   0
2014,10,30,  28.33,   0.31,  -0.57,   0.00,   0
2014,10,31,  28.39,   0.35,  -0.51,   0.00,   0
2014,11, 1,  28.51,   0.46,  -0.39,   0.00,   0
2014,11, 2,  28.16,   0.09,  -0.74,   0.00,   0
2014,11, 3,  28.02,  -0.06,  -0.88,   0.00,   0
2014,11, 4,  27.88,  -0.22,  -1.02,   0.00,   0
2014,11, 5,  28.10,  -0.02,  -0.80,   0.00,   0
2014,11, 6,  27.97,  -0.16,  -0.93,   0.00,   0
2014,11, 7,  27.79,  -0.36,  -1.11,   0.00,   0
2014,11, 8,  28.13,  -0.03,  -0.77,   0.00,   0
2014,11, 9,  28.28,   0.10,  -0.62,   0.00,   0
2014,11,10,  28.55,   0.36,  -0.35,   0.00,   0
2014,11,11,  28.42,   0.21,  -0.48,   0.00,   0
2014,11,12,  28.48,   0.26,  -0.42,   0.00,   0
2014,11,13,  28.58,   0.34,  -0.32,   0.00,   0
2014,11,14,  28.64,   0.39,  -0.26,   0.00,   0
2014,11,15,  28.41,   0.14,  -0.49,   0.00,   0
2014,11,16,  28.41,   0.13,  -0.49,   0.00,   0
2014,11,17,  28.36,   0.07,  -0.54,   0.00,   0
2014,11,18,  28.48,   0.18,  -0.42,   0.00,   0
2014,11,19,  28.47,   0.17,  -0.43,   0.00,   0
2014,11,20,  28.55,   0.24,  -0.35,   0.00,   0
2014,11,21,  28.42,   0.10,  -0.48,   0.00,   0
2014,11,22,  28.58,   0.25,  -0.32,   0.00,   0
2014,11,23,  28.45,   0.11,  -0.45,   0.00,   0
2014,11,24,  28.50,   0.15,  -0.40,   0.00,   0
2014,11,25,  28.25,  -0.11,  -0.65,   0.00,   0
2014,11,26,  28.45,   0.08,  -0.45,   0.00,   0
2014,11,27,  28.87,   0.50,  -0.03,   0.00,   0
2014,11,28,  28.75,   0.37,  -0.15,   0.00,   0
2014,11,29,  28.92,   0.53,   0.02,   0.00,   1
2014,11,30,  29.43,   1.03,   0.53,   0.00,   1
2014,12, 1,  29.25,   0.84,   0.35,   0.00,   1
2014,12, 2,  28.99,   0.57,   0.09,   0.00,   1
2014,12, 3,  29.13,   0.70,   0.23,   0.00,   1
2014,12, 4,  29.10,   0.67,   0.20,   0.00,   1
2014,12, 5,  29.03,   0.59,   0.13,   0.00,   1
2014,12, 6,  28.99,   0.54,   0.09,   0.00,   1
2014,12, 7,  29.05,   0.59,   0.15,   0.00,   1
2014,12, 8,  28.79,   0.32,  -0.11,   0.00,   0
2014,12, 9,  28.93,   0.45,   0.03,   0.00,   1
2014,12,10,  28.59,   0.10,  -0.31,   0.00,   0
2014,12,11,  28.63,   0.13,  -0.27,   0.00,   0
2014,12,12,  28.87,   0.37,  -0.03,   0.00,   0
2014,12,13,  29.15,   0.64,   0.25,   0.00,   1
2014,12,14,  29.45,   0.93,   0.55,   0.00,   1
2014,12,15,  29.36,   0.83,   0.46,   0.00,   1
2014,12,16,  29.65,   1.11,   0.75,   0.00,   1
2014,12,17,  29.39,   0.85,   0.49,   0.00,   1
2014,12,18,  29.23,   0.68,   0.33,   0.00,   1
2014,12,19,  29.35,   0.79,   0.45,   0.00,   1
2014,12,20,  29.20,   0.64,   0.30,   0.00,   1
2014,12,21,  29.23,   0.66,   0.33,   0.00,   1
2014,12,22,  28.73,   0.15,  -0.17,   0.00,   0
2014,12,23,  28.79,   0.21,  -0.11,   0.00,   0
2014,12,24,  29.16,   0.57,   0.26,   0.00,   1
2014,12,25,  29.13,   0.54,   0.23,   0.00,   1
2014,12,26,  28.86,   0.26,  -0.04,   0.00,   0
2014,12,27,  28.73,   0.12,  -0.17,   0.00,   0
2014,12,28,  28.65,   0.04,  -0.25,   0.00,   0
2014,12,29,  28.67,   0.05,  -0.23,   0.00,   0
2014,12,30,  28.92,   0.29,   0.02,   0.00,   1
2014,12,31,  29.11,   0.48,   0.21,   0.00,   1
2015, 1, 1,  29.03,   0.39,   0.13,   0.00,   1
2015, 1, 2,  29.16,   0.51,   0.26,   0.00,   1
2015, 1, 3,  29.09,   0.44,   0.19,   0.00,   1
2015, 1, 4,  29.17,   0.51,   0.27,   0.00,   1
2015, 1, 5,  28.72,   0.05,  -0.18,   0.00,   0
2015, 1, 6,  28.72,   0.05,  -0.18,   0.00,   0
2015, 1, 7,  29.14,   0.46,   0.24,   0.00,   1
2015, 1, 8,  28.84,   0.16,  -0.06,   0.00,   0
2015, 1, 9,  29.31,   0.62,   0.41,   0.00,   1
2015, 1,10,  29.29,   0.59,   0.39,   0.00,   1
2015, 1,11,  29.36,   0.66,   0.46,   0.00,   1
2015, 1,12,  29.74,   1.03,   0.84,   0.00,   1
2015, 1,13,  29.86,   1.14,   0.96,   0.00,   1
2015, 1,14,  29.81,   1.09,   0.91,   0.00,   1
2015, 1,15,  29.79,   1.06,   0.89,   0.00,   1
2015, 1,16,  30.23,   1.49,   1.33,   0.19,   2
2015, 1,17,  30.33,   1.59,   1.43,   0.39,   2
2015, 1,18,  30.41,   1.66,   1.51,   0.61,   2
2015, 1,19,  30.61,   1.86,   1.71,   0.85,   2
2015, 1,20,  30.44,   1.68,   1.54,   1.07,   2
2015, 1,21,  30.21,   1.45,   1.31,   1.26,   2
2015, 1,22,  30.03,   1.26,   1.13,   1.42,   2
2015, 1,23,  29.96,   1.19,   1.06,   1.57,   2
2015, 1,24,  30.22,   1.44,   1.32,   1.76,   2
2015, 1,25,  30.13,   1.35,   1.23,   1.94,   2
2015, 1,26,  30.02,   1.23,   1.12,   2.10,   2
2015, 1,27,  29.97,   1.17,   1.07,   2.25,   2
2015, 1,28,  29.98,   1.18,   1.08,   2.41,   2
2015, 1,29,  29.69,   0.88,   0.79,   2.41,   1
2015, 1,30,  29.59,   0.78,   0.69,   2.41,   1
2015, 1,31,  29.77,   0.95,   0.87,   2.41,   1
2015, 2, 1,  29.73,   0.91,   0.83,   2.41,   1
2015, 2, 2,  29.27,   0.44,   0.37,   2.41,   1
2015, 2, 3,  29.43,   0.60,   0.53,   2.41,   1
2015, 2, 4,  29.52,   0.68,   0.62,   2.41,   1
2015, 2, 5,  29.09,   0.24,   0.19,   2.41,   1
2015, 2, 6,  29.30,   0.45,   0.40,   2.41,   1
2015, 2, 7,  29.41,   0.55,   0.51,   2.41,   1
2015, 2, 8,  29.46,   0.60,   0.56,   2.41,   1
2015, 2, 9,  29.54,   0.67,   0.64,   2.41,   1
2015, 2,10,  29.32,   0.45,   0.42,   2.41,   1
2015, 2,11,  29.36,   0.48,   0.46,   2.41,   1
2015, 2,12,  29.56,   0.68,   0.66,   2.41,   1
2015, 2,13,  29.68,   0.79,   0.78,   2.41,   1
2015, 2,14,  29.62,   0.73,   0.72,   2.41,   1
2015, 2,15,  29.69,   0.79,   0.79,   2.41,   1
2015, 2,16,  29.41,   0.51,   0.51,   2.41,   1
2015, 2,17,  29.42,   0.52,   0.52,   2.41,   1
2015, 2,18,  29.40,   0.51,   0.50,   2.41,   1
2015, 2,19,  29.59,   0.70,   0.69,   2.41,   1
2015, 2,20,  29.69,   0.80,   0.79,   2.41,   1
2015, 2,21,  29.63,   0.74,   0.73,   2.41,   1
2015, 2,22,  29.71,   0.82,   0.81,   2.41,   1
2015, 2,23,  29.65,   0.76,   0.75,   2.41,   1
2015, 2,24,  29.66,   0.78,   0.76,   2.41,   1
2015, 2,25,  29.76,   0.88,   0.86,   2.41,   1
2015, 2,26,  29.79,   0.91,   0.89,   2.41,   1
2015, 2,27,  29.95,   1.07,   1.05,   2.56,   2
2015, 2,28,  29.87,   0.99,   0.97,   2.56,   1
2015, 3, 1,  29.57,   0.69,   0.67,   2.56,   1
2015, 3, 2,  29.83,   0.96,   0.93,   2.56,   1
2015, 3, 3,  29.99,   1.12,   1.09,   2.71,   2
2015, 3, 4,  29.97,   1.10,   1.07,   2.86,   2
2015, 3, 5,  30.24,   1.37,   1.34,   3.06,   2
2015, 3, 6,  30.02,   1.15,   1.12,   3.22,   2
2015, 3, 7,  29.86,   1.00,   0.96,   3.22,   1
2015, 3, 8,  29.99,   1.13,   1.09,   3.37,   2
2015, 3, 9,  29.97,   1.11,   1.07,   3.52,   2
2015, 3,10,  29.96,   1.10,   1.06,   3.68,   2
2015, 3,11,  29.61,   0.75,   0.71,   3.68,   1
2015, 3,12,  29.86,   1.00,   0.96,   3.68,   1
2015, 3,13,  30.11,   1.26,   1.21,   3.85,   2
2015, 3,14,  30.50,   1.65,   1.60,   4.08,   3
2015, 3,15,  30.74,   1.89,   1.84,   4.34,   3
2015, 3,16,  30.84,   1.99,   1.94,   4.62,   3
2015, 3,17,  30.57,   1.72,   1.67,   4.86,   3
2015, 3,18,  30.21,   1.36,   1.31,   5.04,   3
2015, 3,19,  30.00,   1.14,   1.10,   5.20,   3
2015, 3,20,  29.98,   1.12,   1.08,   5.35,   3
2015, 3,21,  30.34,   1.48,   1.44,   5.56,   3
2015, 3,22,  30.22,   1.36,   1.32,   5.75,   3
2015, 3,23,  30.31,   1.45,   1.41,   5.95,   3
2015, 3,24,  30.24,   1.38,   1.34,   6.14,   3
2015, 3,25,  30.23,   1.36,   1.33,   6.33,   3
2015, 3,26,  30.13,   1.26,   1.23,   6.51,   3
2015, 3,27,  30.07,   1.20,   1.17,   6.67,   3
2015, 3,28,  30.10,   1.23,   1.20,   6.85,   3
2015, 3,29,  29.94,   1.07,   1.04,   6.99,   3
2015, 3,30,  30.28,   1.41,   1.38,   7.19,   3
2015, 3,31,  29.96,   1.08,   1.06,   7.34,   3
2015, 4, 1,  30.15,   1.27,   1.25,   7.52,   3
2015, 4, 2,  30.12,   1.24,   1.22,   7.70,   3
2015, 4, 3,  30.00,   1.12,   1.10,   7.85,   3
2015, 4, 4,  29.94,   1.06,   1.04,   8.00,   4
2015, 4, 5,  29.80,   0.92,   0.90,   8.00,   1
2015, 4, 6,  29.95,   1.06,   1.05,   8.15,   4
2015, 4, 7,  29.45,   0.56,   0.55,   8.15,   1
2015, 4, 8,  29.57,   0.68,   0.67,   8.15,   1
2015, 4, 9,  29.50,   0.61,   0.60,   8.15,   1
2015, 4,10,  29.64,   0.75,   0.74,   7.96,   1
2015, 4,11,  29.69,   0.80,   0.79,   7.76,   1
2015, 4,12,  29.37,   0.47,   0.47,   7.54,   1
2015, 4,13,  29.43,   0.53,   0.53,   7.30,   1
2015, 4,14,  29.58,   0.68,   0.68,   7.08,   1
2015, 4,15,  29.64,   0.74,   0.74,   6.89,   1
2015, 4,16,  29.82,   0.93,   0.92,   6.73,   1
2015, 4,17,  29.84,   0.97,   0.94,   6.58,   1
2015, 4,18,  29.91,   1.05,   1.01,   6.53,   3
2015, 4,19,  29.79,   0.95,   0.89,   6.36,   1
2015, 4,20,  29.93,   1.10,   1.03,   6.34,   3
2015, 4,21,  29.88,   1.07,   0.98,   6.19,   1
2015, 4,22,  29.70,   0.90,   0.80,   6.04,   1
2015, 4,23,  29.58,   0.79,   0.68,   6.04,   1
2015, 4,24,  29.70,   0.93,   0.80,   6.04,   1
2015, 4,25,  29.49,   0.73,   0.59,   6.04,   1
2015, 4,26,  29.51,   0.77,   0.61,   6.04,   1
2015, 4,27,  29.66,   0.93,   0.76,   6.04,   1
2015, 4,28,  29.61,   0.90,   0.71,   6.04,   1
2015, 4,29,  29.65,   0.95,   0.75,   6.04,   1
2015, 4,30,  29.62,   0.93,   0.72,   6.04,   1
2015, 5, 1,  29.69,   1.02,   0.79,   6.04,   1
2015, 5, 2,  29.63,   0.97,   0.73,   6.04,   1
2015, 5, 3,  29.59,   0.95,   0.69,   6.04,   1
2015, 5, 4,  29.37,   0.74,   0.47,   6.04,   1
2015, 5, 5,  29.37,   0.76,   0.47,   6.04,   1
2015, 5, 6,  29.33,   0.73,   0.43,   6.04,   1
2015, 5, 7,  29.03,   0.45,   0.13,   6.04,   1
2015, 5, 8,  28.94,   0.37,   0.04,   6.04,   1
2015, 5, 9,  29.11,   0.55,   0.21,   6.04,   1
2015, 5,10,  29.31,   0.77,   0.41,   6.04,   1
2015, 5,11,  29.54,   1.01,   0.64,   6.04,   1
2015, 5,12,  29.56,   1.05,   0.66,   6.04,   1
2015, 5,13,  29.50,   1.00,   0.60,   6.04,   1
2015, 5,14,  29.52,   1.04,   0.62,   6.04,   1
2015, 5,15,  29.38,   0.91,   0.48,   6.04,   1
2015, 5,16,  29.33,   0.87,   0.43,   6.04,   1
2015, 5,17,  29.31,   0.87,   0.41,   6.04,   1
2015, 5,18,  29.11,   0.68,   0.21,   6.04,   1
2015, 5,19,  29.01,   0.59,   0.11,   6.04,   1
2015, 5,20,  28.94,   0.53,   0.04,   6.04,   1
2015, 5,21,  28.98,   0.59,   0.08,   6.04,   1
2015, 5,22,  28.95,   0.57,   0.05,   5.89,   1
2015, 5,23,  28.77,   0.40,  -0.13,   5.89,   0
2015, 5,24,  28.73,   0.38,  -0.17,   5.89,   0
2015, 5,25,  28.70,   0.36,  -0.20,   5.89,   0
2015, 5,26,  29.18,   0.85,   0.28,   5.73,   1
2015, 5,27,  29.31,   0.99,   0.41,   5.58,   1
2015, 5,28,  28.97,   0.67,   0.07,   5.39,   1
